phase,essay_id,true_label,word_count,length_category,model,prompt_name,strategy,variant,prediction,timestamp
2,essay_baf709494c79ae14,C1,218,long,gpt-4o-mini,rubric_v4,rubric,v4,B2,2026-01-14T20:15:30.450505
2,essay_baf709494c79ae14,C1,218,long,phi-3-mini,rubric_v4,rubric,v4,".

Solutio",2026-01-14T20:15:39.624668
2,essay_baf709494c79ae14,C1,218,long,gpt-4o-mini,rubric_v5,rubric,v5,Based on t,2026-01-14T20:15:40.498521
2,essay_baf709494c79ae14,C1,218,long,phi-3-mini,rubric_v5,rubric,v5,".

Essay C",2026-01-14T20:15:42.820398
2,essay_baf709494c79ae14,C1,218,long,gpt-4o-mini,rubric_v6,rubric,v6,B1,2026-01-14T20:15:43.378945
2,essay_baf709494c79ae14,C1,218,long,phi-3-mini,rubric_v6,rubric,v6,".

Solutio",2026-01-14T20:15:45.676660
2,essay_baf709494c79ae14,C1,218,long,gpt-4o-mini,cot_v4,cot,v4,B1,2026-01-14T20:15:46.526022
2,essay_baf709494c79ae14,C1,218,long,phi-3-mini,cot_v4,cot,v4,B1,2026-01-14T20:16:14.191662
2,essay_baf709494c79ae14,C1,218,long,gpt-4o-mini,cot_v5,cot,v5,B2,2026-01-14T20:16:14.974440
2,essay_baf709494c79ae14,C1,218,long,phi-3-mini,cot_v5,cot,v5,B1,2026-01-14T20:16:17.717375
2,essay_baf709494c79ae14,C1,218,long,gpt-4o-mini,cot_v6,cot,v6,B2,2026-01-14T20:16:18.196512
2,essay_baf709494c79ae14,C1,218,long,phi-3-mini,cot_v6,cot,v6,".

### Sol",2026-01-14T20:16:37.846961
2,essay_c4d41d331f039adc,C1,174,medium,gpt-4o-mini,minimal_v4,minimal,v4,B2,2026-01-14T20:16:38.561861
2,essay_c4d41d331f039adc,C1,174,medium,phi-3-mini,minimal_v4,minimal,v4,B2,2026-01-14T20:16:40.631260
2,essay_c4d41d331f039adc,C1,174,medium,gpt-4o-mini,minimal_v5,minimal,v5,B2,2026-01-14T20:16:41.322869
2,essay_c4d41d331f039adc,C1,174,medium,phi-3-mini,minimal_v5,minimal,v5,".

**Solut",2026-01-14T20:16:57.818602
2,essay_c4d41d331f039adc,C1,174,medium,gpt-4o-mini,minimal_v6,minimal,v6,B2,2026-01-14T20:16:59.113174
2,essay_c4d41d331f039adc,C1,174,medium,phi-3-mini,minimal_v6,minimal,v6,".

**Solut",2026-01-14T20:17:05.788089
2,essay_c4d41d331f039adc,C1,174,medium,gpt-4o-mini,rubric_v4,rubric,v4,B1,2026-01-14T20:17:06.312547
2,essay_c4d41d331f039adc,C1,174,medium,phi-3-mini,rubric_v4,rubric,v4,".

Solutio",2026-01-14T20:17:14.281254
2,essay_c4d41d331f039adc,C1,174,medium,gpt-4o-mini,rubric_v5,rubric,v5,Based on t,2026-01-14T20:17:15.071450
2,essay_c4d41d331f039adc,C1,174,medium,phi-3-mini,rubric_v5,rubric,v5,".

Essay C",2026-01-14T20:17:40.287083
2,essay_c4d41d331f039adc,C1,174,medium,gpt-4o-mini,rubric_v6,rubric,v6,Based on t,2026-01-14T20:17:41.131536
2,essay_c4d41d331f039adc,C1,174,medium,phi-3-mini,rubric_v6,rubric,v6,".

**Solut",2026-01-14T20:17:45.024010
2,essay_c4d41d331f039adc,C1,174,medium,gpt-4o-mini,cot_v4,cot,v4,B1,2026-01-14T20:17:45.566484
2,essay_c4d41d331f039adc,C1,174,medium,phi-3-mini,cot_v4,cot,v4,B1,2026-01-14T20:18:09.625227
2,essay_c4d41d331f039adc,C1,174,medium,gpt-4o-mini,cot_v5,cot,v5,B1,2026-01-14T20:18:10.317965
2,essay_c4d41d331f039adc,C1,174,medium,phi-3-mini,cot_v5,cot,v5,".

### Sol",2026-01-14T20:18:30.534019
2,essay_c4d41d331f039adc,C1,174,medium,gpt-4o-mini,cot_v6,cot,v6,B1,2026-01-14T20:18:31.213992
2,essay_c4d41d331f039adc,C1,174,medium,phi-3-mini,cot_v6,cot,v6,".

### Sol",2026-01-14T20:18:34.204840
2,essay_7d77f24171744c02,C1,191,medium,gpt-4o-mini,minimal_v4,minimal,v4,B2,2026-01-14T20:18:34.768770
2,essay_7d77f24171744c02,C1,191,medium,phi-3-mini,minimal_v4,minimal,v4,B2,2026-01-14T20:18:48.941979
2,essay_7d77f24171744c02,C1,191,medium,gpt-4o-mini,minimal_v5,minimal,v5,B2,2026-01-14T20:18:49.559273
2,essay_7d77f24171744c02,C1,191,medium,phi-3-mini,minimal_v5,minimal,v5,B2,2026-01-14T20:18:51.149477
2,essay_7d77f24171744c02,C1,191,medium,gpt-4o-mini,minimal_v6,minimal,v6,B2,2026-01-14T20:18:51.911668
2,essay_7d77f24171744c02,C1,191,medium,phi-3-mini,minimal_v6,minimal,v6,".

**Solut",2026-01-14T20:18:53.623710
2,essay_7d77f24171744c02,C1,191,medium,gpt-4o-mini,rubric_v4,rubric,v4,B2,2026-01-14T20:18:54.054782
2,essay_7d77f24171744c02,C1,191,medium,phi-3-mini,rubric_v4,rubric,v4,".

Solutio",2026-01-14T20:19:13.444975
2,essay_7d77f24171744c02,C1,191,medium,gpt-4o-mini,rubric_v5,rubric,v5,Based on t,2026-01-14T20:19:14.311188
2,essay_7d77f24171744c02,C1,191,medium,phi-3-mini,rubric_v5,rubric,v5,".

Essay C",2026-01-14T20:19:36.225965
2,essay_7d77f24171744c02,C1,191,medium,gpt-4o-mini,rubric_v6,rubric,v6,B1,2026-01-14T20:19:37.116262
2,essay_7d77f24171744c02,C1,191,medium,phi-3-mini,rubric_v6,rubric,v6,".

**Solut",2026-01-14T20:19:39.536933
2,essay_7d77f24171744c02,C1,191,medium,gpt-4o-mini,cot_v4,cot,v4,B2,2026-01-14T20:19:40.037399
2,essay_7d77f24171744c02,C1,191,medium,phi-3-mini,cot_v4,cot,v4,B1,2026-01-14T20:19:42.532234
2,essay_7d77f24171744c02,C1,191,medium,gpt-4o-mini,cot_v5,cot,v5,B2,2026-01-14T20:19:42.954053
2,essay_7d77f24171744c02,C1,191,medium,phi-3-mini,cot_v5,cot,v5,".

### Sol",2026-01-14T20:19:45.497854
2,essay_7d77f24171744c02,C1,191,medium,gpt-4o-mini,cot_v6,cot,v6,B2,2026-01-14T20:19:46.115923
2,essay_7d77f24171744c02,C1,191,medium,phi-3-mini,cot_v6,cot,v6,".

### Sol",2026-01-14T20:19:48.723958
2,essay_ac38cfabef411421,C1,200,long,gpt-4o-mini,minimal_v4,minimal,v4,B2,2026-01-14T20:19:49.489421
2,essay_ac38cfabef411421,C1,200,long,phi-3-mini,minimal_v4,minimal,v4,B2,2026-01-14T20:20:09.283398
2,essay_ac38cfabef411421,C1,200,long,gpt-4o-mini,minimal_v5,minimal,v5,B1,2026-01-14T20:20:10.079519
2,essay_ac38cfabef411421,C1,200,long,phi-3-mini,minimal_v5,minimal,v5,B2,2026-01-14T20:20:11.693952
2,essay_ac38cfabef411421,C1,200,long,gpt-4o-mini,minimal_v6,minimal,v6,B2,2026-01-14T20:20:12.200238
2,essay_ac38cfabef411421,C1,200,long,phi-3-mini,minimal_v6,minimal,v6,".

**Solut",2026-01-14T20:20:13.910208
2,essay_ac38cfabef411421,C1,200,long,gpt-4o-mini,rubric_v4,rubric,v4,B1,2026-01-14T20:20:14.338878
2,essay_ac38cfabef411421,C1,200,long,phi-3-mini,rubric_v4,rubric,v4,".

Solutio",2026-01-14T20:20:22.723294
2,essay_ac38cfabef411421,C1,200,long,gpt-4o-mini,rubric_v5,rubric,v5,Based on t,2026-01-14T20:20:23.499713
2,essay_ac38cfabef411421,C1,200,long,phi-3-mini,rubric_v5,rubric,v5,".

Essay C",2026-01-14T20:20:26.227062
2,essay_ac38cfabef411421,C1,200,long,gpt-4o-mini,rubric_v6,rubric,v6,B1,2026-01-14T20:20:26.896855
2,essay_ac38cfabef411421,C1,200,long,phi-3-mini,rubric_v6,rubric,v6,".

Solutio",2026-01-14T20:20:29.056533
2,essay_ac38cfabef411421,C1,200,long,gpt-4o-mini,cot_v4,cot,v4,B1,2026-01-14T20:20:29.681506
2,essay_ac38cfabef411421,C1,200,long,phi-3-mini,cot_v4,cot,v4,B1,2026-01-14T20:20:59.013815
2,essay_ac38cfabef411421,C1,200,long,gpt-4o-mini,cot_v5,cot,v5,B1,2026-01-14T20:20:59.889939
2,essay_ac38cfabef411421,C1,200,long,phi-3-mini,cot_v5,cot,v5,B1,2026-01-14T20:21:31.222528
2,essay_ac38cfabef411421,C1,200,long,gpt-4o-mini,cot_v6,cot,v6,B2,2026-01-14T20:21:32.051000
2,essay_ac38cfabef411421,C1,200,long,phi-3-mini,cot_v6,cot,v6,### Soluti,2026-01-14T20:21:34.778944
2,essay_b4a7dc65be054023,C1,240,long,gpt-4o-mini,minimal_v4,minimal,v4,B2,2026-01-14T20:21:35.369035
2,essay_b4a7dc65be054023,C1,240,long,phi-3-mini,minimal_v4,minimal,v4,B2,2026-01-14T20:21:37.289011
2,essay_b4a7dc65be054023,C1,240,long,gpt-4o-mini,minimal_v5,minimal,v5,B2,2026-01-14T20:21:37.874116
2,essay_b4a7dc65be054023,C1,240,long,phi-3-mini,minimal_v5,minimal,v5,".


### So",2026-01-14T20:21:41.107761
2,essay_b4a7dc65be054023,C1,240,long,gpt-4o-mini,minimal_v6,minimal,v6,B2,2026-01-14T20:21:41.793324
2,essay_b4a7dc65be054023,C1,240,long,phi-3-mini,minimal_v6,minimal,v6,".


#### S",2026-01-14T20:21:46.039465
2,essay_b4a7dc65be054023,C1,240,long,gpt-4o-mini,rubric_v4,rubric,v4,B2,2026-01-14T20:21:46.564136
2,essay_b4a7dc65be054023,C1,240,long,phi-3-mini,rubric_v4,rubric,v4,".


### So",2026-01-14T20:21:50.475247
2,essay_b4a7dc65be054023,C1,240,long,gpt-4o-mini,rubric_v5,rubric,v5,Based on t,2026-01-14T20:21:51.244426
2,essay_b4a7dc65be054023,C1,240,long,phi-3-mini,rubric_v5,rubric,v5,Essay CEFR,2026-01-14T20:22:38.314734
2,essay_b4a7dc65be054023,C1,240,long,gpt-4o-mini,rubric_v6,rubric,v6,Based on t,2026-01-14T20:22:39.524784
2,essay_b4a7dc65be054023,C1,240,long,phi-3-mini,rubric_v6,rubric,v6,".

**Solut",2026-01-14T20:22:44.073122
2,essay_b4a7dc65be054023,C1,240,long,gpt-4o-mini,cot_v4,cot,v4,B2,2026-01-14T20:22:44.641020
2,essay_b4a7dc65be054023,C1,240,long,phi-3-mini,cot_v4,cot,v4,".

Essay C",2026-01-14T20:23:12.395129
2,essay_b4a7dc65be054023,C1,240,long,gpt-4o-mini,cot_v5,cot,v5,B2,2026-01-14T20:23:13.220183
2,essay_b4a7dc65be054023,C1,240,long,phi-3-mini,cot_v5,cot,v5,B1,2026-01-14T20:23:31.882785
2,essay_b4a7dc65be054023,C1,240,long,gpt-4o-mini,cot_v6,cot,v6,B2,2026-01-14T20:23:32.633163
2,essay_b4a7dc65be054023,C1,240,long,phi-3-mini,cot_v6,cot,v6,".


### So",2026-01-14T20:23:50.644793
2,essay_d7b1c33fd1e828f4,C1,228,long,gpt-4o-mini,minimal_v4,minimal,v4,B2,2026-01-14T20:23:51.428146
2,essay_d7b1c33fd1e828f4,C1,228,long,phi-3-mini,minimal_v4,minimal,v4,B2,2026-01-14T20:23:53.279949
2,essay_d7b1c33fd1e828f4,C1,228,long,gpt-4o-mini,minimal_v5,minimal,v5,B2,2026-01-14T20:23:54.200772
2,essay_d7b1c33fd1e828f4,C1,228,long,phi-3-mini,minimal_v5,minimal,v5,B2,2026-01-14T20:23:55.922174
2,essay_d7b1c33fd1e828f4,C1,228,long,gpt-4o-mini,minimal_v6,minimal,v6,B2,2026-01-14T20:23:56.583807
2,essay_d7b1c33fd1e828f4,C1,228,long,phi-3-mini,minimal_v6,minimal,v6,".

**Solut",2026-01-14T20:23:58.362937
2,essay_d7b1c33fd1e828f4,C1,228,long,gpt-4o-mini,rubric_v4,rubric,v4,B1,2026-01-14T20:23:58.887600
2,essay_d7b1c33fd1e828f4,C1,228,long,phi-3-mini,rubric_v4,rubric,v4,".

Solutio",2026-01-14T20:24:01.730422
2,essay_d7b1c33fd1e828f4,C1,228,long,gpt-4o-mini,rubric_v5,rubric,v5,Based on t,2026-01-14T20:24:02.715628
2,essay_d7b1c33fd1e828f4,C1,228,long,phi-3-mini,rubric_v5,rubric,v5,".

Essay C",2026-01-14T20:24:05.318286
2,essay_d7b1c33fd1e828f4,C1,228,long,gpt-4o-mini,rubric_v6,rubric,v6,B1,2026-01-14T20:24:05.945122
2,essay_d7b1c33fd1e828f4,C1,228,long,phi-3-mini,rubric_v6,rubric,v6,".

Solutio",2026-01-14T20:24:08.196166
2,essay_d7b1c33fd1e828f4,C1,228,long,gpt-4o-mini,cot_v4,cot,v4,B1,2026-01-14T20:24:08.721027
2,essay_d7b1c33fd1e828f4,C1,228,long,phi-3-mini,cot_v4,cot,v4,B1,2026-01-14T20:24:11.296113
2,essay_d7b1c33fd1e828f4,C1,228,long,gpt-4o-mini,cot_v5,cot,v5,B2,2026-01-14T20:24:11.886911
2,essay_d7b1c33fd1e828f4,C1,228,long,phi-3-mini,cot_v5,cot,v5,".

### Sol",2026-01-14T20:24:14.493576
2,essay_d7b1c33fd1e828f4,C1,228,long,gpt-4o-mini,cot_v6,cot,v6,B2,2026-01-14T20:24:15.196484
2,essay_d7b1c33fd1e828f4,C1,228,long,phi-3-mini,cot_v6,cot,v6,".

### Sol",2026-01-14T20:24:17.397564
2,essay_cb2fb327f9799eac,C1,221,long,gpt-4o-mini,minimal_v4,minimal,v4,B2,2026-01-14T20:24:18.035497
2,essay_cb2fb327f9799eac,C1,221,long,phi-3-mini,minimal_v4,minimal,v4,".

Essay:
",2026-01-14T20:24:19.604190
2,essay_cb2fb327f9799eac,C1,221,long,gpt-4o-mini,minimal_v5,minimal,v5,B2,2026-01-14T20:24:20.176933
2,essay_cb2fb327f9799eac,C1,221,long,phi-3-mini,minimal_v5,minimal,v5,".


### So",2026-01-14T20:24:21.755803
2,essay_cb2fb327f9799eac,C1,221,long,gpt-4o-mini,minimal_v6,minimal,v6,B2,2026-01-14T20:24:22.356011
2,essay_cb2fb327f9799eac,C1,221,long,phi-3-mini,minimal_v6,minimal,v6,A2,2026-01-14T20:24:24.138161
2,essay_cb2fb327f9799eac,C1,221,long,gpt-4o-mini,rubric_v4,rubric,v4,B1,2026-01-14T20:24:24.605326
2,essay_cb2fb327f9799eac,C1,221,long,phi-3-mini,rubric_v4,rubric,v4,## Your ta,2026-01-14T20:24:27.005400
2,essay_cb2fb327f9799eac,C1,221,long,gpt-4o-mini,rubric_v5,rubric,v5,Based on t,2026-01-14T20:24:27.755668
2,essay_cb2fb327f9799eac,C1,221,long,phi-3-mini,rubric_v5,rubric,v5,"Essay:

Wr",2026-01-14T20:25:14.873072
2,essay_cb2fb327f9799eac,C1,221,long,gpt-4o-mini,rubric_v6,rubric,v6,Based on t,2026-01-14T20:25:16.401957
2,essay_cb2fb327f9799eac,C1,221,long,phi-3-mini,rubric_v6,rubric,v6,".

Essay:
",2026-01-14T20:25:20.726973
2,essay_cb2fb327f9799eac,C1,221,long,gpt-4o-mini,cot_v4,cot,v4,B1,2026-01-14T20:25:21.684720
2,essay_cb2fb327f9799eac,C1,221,long,phi-3-mini,cot_v4,cot,v4,B1,2026-01-14T20:25:24.793439
2,essay_cb2fb327f9799eac,C1,221,long,gpt-4o-mini,cot_v5,cot,v5,B1,2026-01-14T20:25:25.407801
2,essay_cb2fb327f9799eac,C1,221,long,phi-3-mini,cot_v5,cot,v5,B1,2026-01-14T20:25:28.017182
2,essay_cb2fb327f9799eac,C1,221,long,gpt-4o-mini,cot_v6,cot,v6,B2,2026-01-14T20:25:28.668257
2,essay_cb2fb327f9799eac,C1,221,long,phi-3-mini,cot_v6,cot,v6,"?

## Your",2026-01-14T20:25:31.681351
2,essay_16a96bbb281cd095,C1,235,long,gpt-4o-mini,minimal_v4,minimal,v4,B1,2026-01-14T20:25:32.266424
2,essay_16a96bbb281cd095,C1,235,long,phi-3-mini,minimal_v4,minimal,v4,B2,2026-01-14T20:25:34.091450
2,essay_16a96bbb281cd095,C1,235,long,gpt-4o-mini,minimal_v5,minimal,v5,B2,2026-01-14T20:25:34.740690
2,essay_16a96bbb281cd095,C1,235,long,phi-3-mini,minimal_v5,minimal,v5,B2,2026-01-14T20:25:36.460593
2,essay_16a96bbb281cd095,C1,235,long,gpt-4o-mini,minimal_v6,minimal,v6,B1,2026-01-14T20:25:37.048500
2,essay_16a96bbb281cd095,C1,235,long,phi-3-mini,minimal_v6,minimal,v6,".

**Solut",2026-01-14T20:25:39.148764
2,essay_16a96bbb281cd095,C1,235,long,gpt-4o-mini,rubric_v4,rubric,v4,B1,2026-01-14T20:25:39.585589
2,essay_16a96bbb281cd095,C1,235,long,phi-3-mini,rubric_v4,rubric,v4,".

Essay:
",2026-01-14T20:25:42.242132
2,essay_16a96bbb281cd095,C1,235,long,gpt-4o-mini,rubric_v5,rubric,v5,Based on t,2026-01-14T20:25:43.095451
2,essay_16a96bbb281cd095,C1,235,long,phi-3-mini,rubric_v5,rubric,v5,".

Essay C",2026-01-14T20:25:45.949220
2,essay_16a96bbb281cd095,C1,235,long,gpt-4o-mini,rubric_v6,rubric,v6,Based on t,2026-01-14T20:25:46.639225
2,essay_16a96bbb281cd095,C1,235,long,phi-3-mini,rubric_v6,rubric,v6,".

Solutio",2026-01-14T20:25:49.253749
2,essay_16a96bbb281cd095,C1,235,long,gpt-4o-mini,cot_v4,cot,v4,B1,2026-01-14T20:25:49.762988
2,essay_16a96bbb281cd095,C1,235,long,phi-3-mini,cot_v4,cot,v4,".

Essay C",2026-01-14T20:25:52.195892
2,essay_16a96bbb281cd095,C1,235,long,gpt-4o-mini,cot_v5,cot,v5,B1,2026-01-14T20:25:52.775537
2,essay_16a96bbb281cd095,C1,235,long,phi-3-mini,cot_v5,cot,v5,B1,2026-01-14T20:25:55.480616
2,essay_16a96bbb281cd095,C1,235,long,gpt-4o-mini,cot_v6,cot,v6,B2,2026-01-14T20:25:56.157110
2,essay_16a96bbb281cd095,C1,235,long,phi-3-mini,cot_v6,cot,v6,".

## Your",2026-01-14T20:25:58.755252
2,essay_00b6a8ca98ac69d2,C1,325,long,gpt-4o-mini,minimal_v4,minimal,v4,B2,2026-01-14T20:25:59.387506
2,essay_00b6a8ca98ac69d2,C1,325,long,phi-3-mini,minimal_v4,minimal,v4,B2,2026-01-14T20:26:01.650056
2,essay_00b6a8ca98ac69d2,C1,325,long,gpt-4o-mini,minimal_v5,minimal,v5,B2,2026-01-14T20:26:02.317626
2,essay_00b6a8ca98ac69d2,C1,325,long,phi-3-mini,minimal_v5,minimal,v5,".


### So",2026-01-14T20:26:04.668585
2,essay_00b6a8ca98ac69d2,C1,325,long,gpt-4o-mini,minimal_v6,minimal,v6,B2,2026-01-14T20:26:05.648460
2,essay_00b6a8ca98ac69d2,C1,325,long,phi-3-mini,minimal_v6,minimal,v6,".

Essay:
",2026-01-14T20:26:08.566343
2,essay_00b6a8ca98ac69d2,C1,325,long,gpt-4o-mini,rubric_v4,rubric,v4,B2,2026-01-14T20:26:09.385880
2,essay_00b6a8ca98ac69d2,C1,325,long,phi-3-mini,rubric_v4,rubric,v4,".

## Your",2026-01-14T20:26:44.465570
2,essay_00b6a8ca98ac69d2,C1,325,long,gpt-4o-mini,rubric_v5,rubric,v5,Based on t,2026-01-14T20:26:45.469320
2,essay_00b6a8ca98ac69d2,C1,325,long,phi-3-mini,rubric_v5,rubric,v5,".

Essay C",2026-01-14T20:27:28.817886
2,essay_00b6a8ca98ac69d2,C1,325,long,gpt-4o-mini,rubric_v6,rubric,v6,B2,2026-01-14T20:27:29.535222
2,essay_00b6a8ca98ac69d2,C1,325,long,phi-3-mini,rubric_v6,rubric,v6,C2,2026-01-14T20:29:56.420856
2,essay_00b6a8ca98ac69d2,C1,325,long,gpt-4o-mini,cot_v4,cot,v4,B2,2026-01-14T20:29:57.403442
2,essay_00b6a8ca98ac69d2,C1,325,long,phi-3-mini,cot_v4,cot,v4,".

Essay C",2026-01-14T20:32:41.321760
2,essay_00b6a8ca98ac69d2,C1,325,long,gpt-4o-mini,cot_v5,cot,v5,B2,2026-01-14T20:32:42.372950
2,essay_00b6a8ca98ac69d2,C1,325,long,phi-3-mini,cot_v5,cot,v5,B1,2026-01-14T20:35:40.209002
2,essay_00b6a8ca98ac69d2,C1,325,long,gpt-4o-mini,cot_v6,cot,v6,B2,2026-01-14T20:35:41.276962
2,essay_00b6a8ca98ac69d2,C1,325,long,phi-3-mini,cot_v6,cot,v6,".

## Your",2026-01-14T20:38:57.715198
2,essay_6e6e096111a2fdf9,C1,338,long,gpt-4o-mini,minimal_v4,minimal,v4,B2,2026-01-14T20:38:58.605006
2,essay_6e6e096111a2fdf9,C1,338,long,phi-3-mini,minimal_v4,minimal,v4,B2,2026-01-14T20:39:34.607813
2,essay_6e6e096111a2fdf9,C1,338,long,gpt-4o-mini,minimal_v5,minimal,v5,B2,2026-01-14T20:39:35.252824
2,essay_6e6e096111a2fdf9,C1,338,long,phi-3-mini,minimal_v5,minimal,v5,".


### So",2026-01-14T20:39:37.608189
2,essay_6e6e096111a2fdf9,C1,338,long,gpt-4o-mini,minimal_v6,minimal,v6,B2,2026-01-14T20:39:38.164434
2,essay_6e6e096111a2fdf9,C1,338,long,phi-3-mini,minimal_v6,minimal,v6,".

**Solut",2026-01-14T20:39:40.559294
2,essay_6e6e096111a2fdf9,C1,338,long,gpt-4o-mini,rubric_v4,rubric,v4,B1,2026-01-14T20:39:41.081373
2,essay_6e6e096111a2fdf9,C1,338,long,phi-3-mini,rubric_v4,rubric,v4,".

Essay:
",2026-01-14T20:40:23.081711
2,essay_6e6e096111a2fdf9,C1,338,long,gpt-4o-mini,rubric_v5,rubric,v5,Based on t,2026-01-14T20:40:24.036666
2,essay_6e6e096111a2fdf9,C1,338,long,phi-3-mini,rubric_v5,rubric,v5,Essay CEFR,2026-01-14T20:40:26.965001
2,essay_6e6e096111a2fdf9,C1,338,long,gpt-4o-mini,rubric_v6,rubric,v6,Based on t,2026-01-14T20:40:27.682072
2,essay_6e6e096111a2fdf9,C1,338,long,phi-3-mini,rubric_v6,rubric,v6,".

Essay:
",2026-01-14T20:40:55.225910
2,essay_6e6e096111a2fdf9,C1,338,long,gpt-4o-mini,cot_v4,cot,v4,B1,2026-01-14T20:40:56.257181
2,essay_6e6e096111a2fdf9,C1,338,long,phi-3-mini,cot_v4,cot,v4,".

Essay C",2026-01-14T20:44:11.875793
2,essay_6e6e096111a2fdf9,C1,338,long,gpt-4o-mini,cot_v5,cot,v5,B1,2026-01-14T20:44:12.903058
2,essay_6e6e096111a2fdf9,C1,338,long,phi-3-mini,cot_v5,cot,v5,".

Profici",2026-01-14T20:49:26.597167
2,essay_6e6e096111a2fdf9,C1,338,long,gpt-4o-mini,cot_v6,cot,v6,B2,2026-01-14T20:49:27.912626
2,essay_6e6e096111a2fdf9,C1,338,long,phi-3-mini,cot_v6,cot,v6,".

### Sol",2026-01-14T20:51:37.627594
2,essay_376cc602e8133865,C1,249,long,gpt-4o-mini,minimal_v4,minimal,v4,B2,2026-01-14T20:51:38.737271
2,essay_376cc602e8133865,C1,249,long,phi-3-mini,minimal_v4,minimal,v4,".

Essay:
",2026-01-14T20:51:48.401963
2,essay_376cc602e8133865,C1,249,long,gpt-4o-mini,minimal_v5,minimal,v5,B2,2026-01-14T20:51:49.062297
2,essay_376cc602e8133865,C1,249,long,phi-3-mini,minimal_v5,minimal,v5,C1,2026-01-14T20:51:51.196343
2,essay_376cc602e8133865,C1,249,long,gpt-4o-mini,minimal_v6,minimal,v6,B2,2026-01-14T20:51:52.027567
2,essay_376cc602e8133865,C1,249,long,phi-3-mini,minimal_v6,minimal,v6,".

Write a",2026-01-14T20:51:54.194877
2,essay_376cc602e8133865,C1,249,long,gpt-4o-mini,rubric_v4,rubric,v4,B1,2026-01-14T20:51:54.625379
2,essay_376cc602e8133865,C1,249,long,phi-3-mini,rubric_v4,rubric,v4,".

Essay:
",2026-01-14T20:51:57.397312
2,essay_376cc602e8133865,C1,249,long,gpt-4o-mini,rubric_v5,rubric,v5,Based on t,2026-01-14T20:51:58.160502
2,essay_376cc602e8133865,C1,249,long,phi-3-mini,rubric_v5,rubric,v5,".

Essay C",2026-01-14T20:52:00.645554
2,essay_376cc602e8133865,C1,249,long,gpt-4o-mini,rubric_v6,rubric,v6,B1,2026-01-14T20:52:01.182068
2,essay_376cc602e8133865,C1,249,long,phi-3-mini,rubric_v6,rubric,v6,".

**Solut",2026-01-14T20:52:03.722111
2,essay_376cc602e8133865,C1,249,long,gpt-4o-mini,cot_v4,cot,v4,B1,2026-01-14T20:52:04.256222
2,essay_376cc602e8133865,C1,249,long,phi-3-mini,cot_v4,cot,v4,B2,2026-01-14T20:52:53.103550
2,essay_376cc602e8133865,C1,249,long,gpt-4o-mini,cot_v5,cot,v5,B1,2026-01-14T20:52:54.004328
2,essay_376cc602e8133865,C1,249,long,phi-3-mini,cot_v5,cot,v5,B2,2026-01-14T20:53:13.555738
2,essay_376cc602e8133865,C1,249,long,gpt-4o-mini,cot_v6,cot,v6,B2,2026-01-14T20:53:14.356088
2,essay_376cc602e8133865,C1,249,long,phi-3-mini,cot_v6,cot,v6,".

### Sol",2026-01-14T20:53:30.847295
2,essay_91e9e70c363b58c9,C1,211,long,gpt-4o-mini,minimal_v4,minimal,v4,B2,2026-01-14T20:53:31.661405
2,essay_91e9e70c363b58c9,C1,211,long,phi-3-mini,minimal_v4,minimal,v4,B2,2026-01-14T20:53:33.944428
2,essay_91e9e70c363b58c9,C1,211,long,gpt-4o-mini,minimal_v5,minimal,v5,B2,2026-01-14T20:53:34.503000
2,essay_91e9e70c363b58c9,C1,211,long,phi-3-mini,minimal_v5,minimal,v5,".

**Solut",2026-01-14T20:53:44.427096
2,essay_91e9e70c363b58c9,C1,211,long,gpt-4o-mini,minimal_v6,minimal,v6,B2,2026-01-14T20:53:45.282314
2,essay_91e9e70c363b58c9,C1,211,long,phi-3-mini,minimal_v6,minimal,v6,".

**Solut",2026-01-14T20:53:52.958209
2,essay_91e9e70c363b58c9,C1,211,long,gpt-4o-mini,rubric_v4,rubric,v4,B1,2026-01-14T20:53:53.612472
2,essay_91e9e70c363b58c9,C1,211,long,phi-3-mini,rubric_v4,rubric,v4,".

Solutio",2026-01-14T20:54:09.901056
2,essay_91e9e70c363b58c9,C1,211,long,gpt-4o-mini,rubric_v5,rubric,v5,Based on t,2026-01-14T20:54:10.882626
2,essay_91e9e70c363b58c9,C1,211,long,phi-3-mini,rubric_v5,rubric,v5,Essay Eval,2026-01-14T20:54:14.711616
2,essay_91e9e70c363b58c9,C1,211,long,gpt-4o-mini,rubric_v6,rubric,v6,B1,2026-01-14T20:54:15.176172
2,essay_91e9e70c363b58c9,C1,211,long,phi-3-mini,rubric_v6,rubric,v6,".

Essay E",2026-01-14T20:54:17.563771
2,essay_91e9e70c363b58c9,C1,211,long,gpt-4o-mini,cot_v4,cot,v4,B1,2026-01-14T20:54:18.056548
2,essay_91e9e70c363b58c9,C1,211,long,phi-3-mini,cot_v4,cot,v4,B1,2026-01-14T20:54:20.473613
2,essay_91e9e70c363b58c9,C1,211,long,gpt-4o-mini,cot_v5,cot,v5,B2,2026-01-14T20:54:21.090078
2,essay_91e9e70c363b58c9,C1,211,long,phi-3-mini,cot_v5,cot,v5,B1,2026-01-14T20:54:50.976564
2,essay_91e9e70c363b58c9,C1,211,long,gpt-4o-mini,cot_v6,cot,v6,B1,2026-01-14T20:54:52.155897
