phase,essay_id,true_label,word_count,length_category,model,prompt_name,strategy,variant,prediction,timestamp
1,essay_376cc602e8133865,C1,249,long,gpt-4o-mini,minimal_v1,minimal,v1,B1,2026-01-14T13:25:04.459994
1,essay_376cc602e8133865,C1,249,long,phi-3-mini,minimal_v1,minimal,v1,B1,2026-01-14T13:25:06.482707
1,essay_376cc602e8133865,C1,249,long,gpt-4o-mini,minimal_v2,minimal,v2,B1,2026-01-14T13:25:07.020691
1,essay_376cc602e8133865,C1,249,long,phi-3-mini,minimal_v2,minimal,v2,B1,2026-01-14T13:25:25.771759
1,essay_376cc602e8133865,C1,249,long,gpt-4o-mini,minimal_v3,minimal,v3,B2,2026-01-14T13:25:26.790943
1,essay_376cc602e8133865,C1,249,long,phi-3-mini,minimal_v3,minimal,v3,B2,2026-01-14T13:26:00.189678
1,essay_376cc602e8133865,C1,249,long,gpt-4o-mini,rubric_v1,rubric,v1,B2,2026-01-14T13:26:00.784117
1,essay_376cc602e8133865,C1,249,long,phi-3-mini,rubric_v1,rubric,v1,B2,2026-01-14T13:28:51.242670
1,essay_376cc602e8133865,C1,249,long,gpt-4o-mini,rubric_v2,rubric,v2,B2,2026-01-14T13:28:52.112071
1,essay_376cc602e8133865,C1,249,long,phi-3-mini,rubric_v2,rubric,v2,B2,2026-01-14T13:29:32.896625
1,essay_376cc602e8133865,C1,249,long,gpt-4o-mini,rubric_v3,rubric,v3,B1,2026-01-14T13:29:34.087662
1,essay_376cc602e8133865,C1,249,long,phi-3-mini,rubric_v3,rubric,v3,B1,2026-01-14T13:30:55.660354
1,essay_376cc602e8133865,C1,249,long,gpt-4o-mini,cot_v1,cot,v1,B1,2026-01-14T13:30:56.846221
1,essay_376cc602e8133865,C1,249,long,phi-3-mini,cot_v1,cot,v1,B1,2026-01-14T13:31:15.686589
1,essay_376cc602e8133865,C1,249,long,gpt-4o-mini,cot_v2,cot,v2,B1,2026-01-14T13:31:16.488952
1,essay_376cc602e8133865,C1,249,long,phi-3-mini,cot_v2,cot,v2,B1,2026-01-14T13:31:37.058678
1,essay_376cc602e8133865,C1,249,long,gpt-4o-mini,cot_v3,cot,v3,B1,2026-01-14T13:31:37.899218
1,essay_376cc602e8133865,C1,249,long,phi-3-mini,cot_v3,cot,v3,Word choic,2026-01-14T13:32:05.773534
1,essay_91e9e70c363b58c9,C1,211,long,gpt-4o-mini,minimal_v1,minimal,v1,B1,2026-01-14T13:32:06.462313
1,essay_91e9e70c363b58c9,C1,211,long,phi-3-mini,minimal_v1,minimal,v1,B1,2026-01-14T13:32:08.584085
1,essay_91e9e70c363b58c9,C1,211,long,gpt-4o-mini,minimal_v2,minimal,v2,B1,2026-01-14T13:32:09.322427
1,essay_91e9e70c363b58c9,C1,211,long,phi-3-mini,minimal_v2,minimal,v2,B1,2026-01-14T13:32:11.174691
1,essay_91e9e70c363b58c9,C1,211,long,gpt-4o-mini,minimal_v3,minimal,v3,B2,2026-01-14T13:32:11.882228
1,essay_91e9e70c363b58c9,C1,211,long,phi-3-mini,minimal_v3,minimal,v3,B2,2026-01-14T13:32:13.471619
1,essay_91e9e70c363b58c9,C1,211,long,gpt-4o-mini,rubric_v1,rubric,v1,B1,2026-01-14T13:32:13.953094
1,essay_91e9e70c363b58c9,C1,211,long,phi-3-mini,rubric_v1,rubric,v1,B2,2026-01-14T13:32:16.052156
1,essay_91e9e70c363b58c9,C1,211,long,gpt-4o-mini,rubric_v2,rubric,v2,B1,2026-01-14T13:32:16.692945
1,essay_91e9e70c363b58c9,C1,211,long,phi-3-mini,rubric_v2,rubric,v2,B2,2026-01-14T13:32:28.704612
1,essay_91e9e70c363b58c9,C1,211,long,gpt-4o-mini,rubric_v3,rubric,v3,B1,2026-01-14T13:32:29.612255
1,essay_91e9e70c363b58c9,C1,211,long,phi-3-mini,rubric_v3,rubric,v3,B1,2026-01-14T13:32:46.645537
1,essay_91e9e70c363b58c9,C1,211,long,gpt-4o-mini,cot_v1,cot,v1,B1,2026-01-14T13:32:47.527768
1,essay_91e9e70c363b58c9,C1,211,long,phi-3-mini,cot_v1,cot,v1,B1,2026-01-14T13:32:49.247868
1,essay_91e9e70c363b58c9,C1,211,long,gpt-4o-mini,cot_v2,cot,v2,B1,2026-01-14T13:32:50.079507
1,essay_91e9e70c363b58c9,C1,211,long,phi-3-mini,cot_v2,cot,v2,B1,2026-01-14T13:32:51.870926
1,essay_91e9e70c363b58c9,C1,211,long,gpt-4o-mini,cot_v3,cot,v3,B1,2026-01-14T13:32:52.640573
1,essay_91e9e70c363b58c9,C1,211,long,phi-3-mini,cot_v3,cot,v3,A2,2026-01-14T13:32:54.033082
1,essay_cfdbcdbdf6fe0fd5,C1,314,long,gpt-4o-mini,minimal_v1,minimal,v1,B1,2026-01-14T13:32:54.582924
1,essay_cfdbcdbdf6fe0fd5,C1,314,long,phi-3-mini,minimal_v1,minimal,v1,B2,2026-01-14T13:32:56.673914
1,essay_cfdbcdbdf6fe0fd5,C1,314,long,gpt-4o-mini,minimal_v2,minimal,v2,B1,2026-01-14T13:32:57.451228
1,essay_cfdbcdbdf6fe0fd5,C1,314,long,phi-3-mini,minimal_v2,minimal,v2,B1,2026-01-14T13:33:00.822266
1,essay_cfdbcdbdf6fe0fd5,C1,314,long,gpt-4o-mini,minimal_v3,minimal,v3,B2,2026-01-14T13:33:01.558932
1,essay_cfdbcdbdf6fe0fd5,C1,314,long,phi-3-mini,minimal_v3,minimal,v3,B2,2026-01-14T13:33:03.535866
1,essay_cfdbcdbdf6fe0fd5,C1,314,long,gpt-4o-mini,rubric_v1,rubric,v1,B1,2026-01-14T13:33:04.257785
1,essay_cfdbcdbdf6fe0fd5,C1,314,long,phi-3-mini,rubric_v1,rubric,v1,B2,2026-01-14T13:33:41.939648
1,essay_cfdbcdbdf6fe0fd5,C1,314,long,gpt-4o-mini,rubric_v2,rubric,v2,B2,2026-01-14T13:33:42.721685
1,essay_cfdbcdbdf6fe0fd5,C1,314,long,phi-3-mini,rubric_v2,rubric,v2,B2,2026-01-14T13:33:45.122164
1,essay_cfdbcdbdf6fe0fd5,C1,314,long,gpt-4o-mini,rubric_v3,rubric,v3,B1,2026-01-14T13:33:45.788806
1,essay_cfdbcdbdf6fe0fd5,C1,314,long,phi-3-mini,rubric_v3,rubric,v3,B1,2026-01-14T13:34:00.766843
1,essay_cfdbcdbdf6fe0fd5,C1,314,long,gpt-4o-mini,cot_v1,cot,v1,B1,2026-01-14T13:34:02.077596
1,essay_cfdbcdbdf6fe0fd5,C1,314,long,phi-3-mini,cot_v1,cot,v1,B1,2026-01-14T13:34:04.051223
1,essay_cfdbcdbdf6fe0fd5,C1,314,long,gpt-4o-mini,cot_v2,cot,v2,B1,2026-01-14T13:34:05.042969
1,essay_cfdbcdbdf6fe0fd5,C1,314,long,phi-3-mini,cot_v2,cot,v2,C1,2026-01-14T13:34:07.120749
1,essay_cfdbcdbdf6fe0fd5,C1,314,long,gpt-4o-mini,cot_v3,cot,v3,B1,2026-01-14T13:34:07.699105
1,essay_cfdbcdbdf6fe0fd5,C1,314,long,phi-3-mini,cot_v3,cot,v3,A2,2026-01-14T13:34:30.628807
1,essay_298332cd1019af59,C1,224,long,gpt-4o-mini,minimal_v1,minimal,v1,B2,2026-01-14T13:34:31.269687
1,essay_298332cd1019af59,C1,224,long,phi-3-mini,minimal_v1,minimal,v1,B1,2026-01-14T13:34:33.058823
1,essay_298332cd1019af59,C1,224,long,gpt-4o-mini,minimal_v2,minimal,v2,B1,2026-01-14T13:34:33.718990
1,essay_298332cd1019af59,C1,224,long,phi-3-mini,minimal_v2,minimal,v2,B1,2026-01-14T13:34:35.290735
1,essay_298332cd1019af59,C1,224,long,gpt-4o-mini,minimal_v3,minimal,v3,B2,2026-01-14T13:34:35.965521
1,essay_298332cd1019af59,C1,224,long,phi-3-mini,minimal_v3,minimal,v3,B2,2026-01-14T13:34:37.331803
1,essay_298332cd1019af59,C1,224,long,gpt-4o-mini,rubric_v1,rubric,v1,B2,2026-01-14T13:34:37.806913
1,essay_298332cd1019af59,C1,224,long,phi-3-mini,rubric_v1,rubric,v1,B2,2026-01-14T13:34:39.868500
1,essay_298332cd1019af59,C1,224,long,gpt-4o-mini,rubric_v2,rubric,v2,B2,2026-01-14T13:34:40.471526
1,essay_298332cd1019af59,C1,224,long,phi-3-mini,rubric_v2,rubric,v2,B2,2026-01-14T13:34:42.363717
1,essay_298332cd1019af59,C1,224,long,gpt-4o-mini,rubric_v3,rubric,v3,B1,2026-01-14T13:34:43.031570
1,essay_298332cd1019af59,C1,224,long,phi-3-mini,rubric_v3,rubric,v3,B1,2026-01-14T13:34:54.486249
1,essay_298332cd1019af59,C1,224,long,gpt-4o-mini,cot_v1,cot,v1,B1,2026-01-14T13:34:55.223760
1,essay_298332cd1019af59,C1,224,long,phi-3-mini,cot_v1,cot,v1,B1,2026-01-14T13:34:57.023419
1,essay_298332cd1019af59,C1,224,long,gpt-4o-mini,cot_v2,cot,v2,B2,2026-01-14T13:34:57.724114
1,essay_298332cd1019af59,C1,224,long,phi-3-mini,cot_v2,cot,v2,B1,2026-01-14T13:34:59.814536
1,essay_298332cd1019af59,C1,224,long,gpt-4o-mini,cot_v3,cot,v3,B1,2026-01-14T13:35:00.540103
1,essay_298332cd1019af59,C1,224,long,phi-3-mini,cot_v3,cot,v3,A2,2026-01-14T13:35:02.000329
1,essay_1419aff46474efc8,C1,331,long,gpt-4o-mini,minimal_v1,minimal,v1,B1,2026-01-14T13:35:02.414457
1,essay_1419aff46474efc8,C1,331,long,phi-3-mini,minimal_v1,minimal,v1,B1,2026-01-14T13:35:04.408471
1,essay_1419aff46474efc8,C1,331,long,gpt-4o-mini,minimal_v2,minimal,v2,B1,2026-01-14T13:35:05.050223
1,essay_1419aff46474efc8,C1,331,long,phi-3-mini,minimal_v2,minimal,v2,B1,2026-01-14T13:35:06.996550
1,essay_1419aff46474efc8,C1,331,long,gpt-4o-mini,minimal_v3,minimal,v3,B2,2026-01-14T13:35:07.411518
1,essay_1419aff46474efc8,C1,331,long,phi-3-mini,minimal_v3,minimal,v3,B2,2026-01-14T13:35:09.160564
1,essay_1419aff46474efc8,C1,331,long,gpt-4o-mini,rubric_v1,rubric,v1,B2,2026-01-14T13:35:09.760225
1,essay_1419aff46474efc8,C1,331,long,phi-3-mini,rubric_v1,rubric,v1,B2,2026-01-14T13:35:34.621370
1,essay_1419aff46474efc8,C1,331,long,gpt-4o-mini,rubric_v2,rubric,v2,B2,2026-01-14T13:35:35.364183
1,essay_1419aff46474efc8,C1,331,long,phi-3-mini,rubric_v2,rubric,v2,B2,2026-01-14T13:35:51.418661
1,essay_1419aff46474efc8,C1,331,long,gpt-4o-mini,rubric_v3,rubric,v3,B1,2026-01-14T13:35:52.610732
1,essay_1419aff46474efc8,C1,331,long,phi-3-mini,rubric_v3,rubric,v3,B1,2026-01-14T13:36:34.031590
1,essay_1419aff46474efc8,C1,331,long,gpt-4o-mini,cot_v1,cot,v1,B1,2026-01-14T13:36:34.980236
1,essay_1419aff46474efc8,C1,331,long,phi-3-mini,cot_v1,cot,v1,B1,2026-01-14T13:36:54.147212
1,essay_1419aff46474efc8,C1,331,long,gpt-4o-mini,cot_v2,cot,v2,B1,2026-01-14T13:36:55.034933
1,essay_1419aff46474efc8,C1,331,long,phi-3-mini,cot_v2,cot,v2,C1,2026-01-14T13:36:56.976491
1,essay_1419aff46474efc8,C1,331,long,gpt-4o-mini,cot_v3,cot,v3,B1,2026-01-14T13:36:57.794807
1,essay_1419aff46474efc8,C1,331,long,phi-3-mini,cot_v3,cot,v3,A2,2026-01-14T13:36:59.489219
1,essay_49b36603ad86adc7,C1,253,long,gpt-4o-mini,minimal_v1,minimal,v1,B1,2026-01-14T13:37:00.248322
1,essay_49b36603ad86adc7,C1,253,long,phi-3-mini,minimal_v1,minimal,v1,B1,2026-01-14T13:37:02.120204
1,essay_49b36603ad86adc7,C1,253,long,gpt-4o-mini,minimal_v2,minimal,v2,B1,2026-01-14T13:37:02.813293
1,essay_49b36603ad86adc7,C1,253,long,phi-3-mini,minimal_v2,minimal,v2,B1,2026-01-14T13:37:29.243448
1,essay_49b36603ad86adc7,C1,253,long,gpt-4o-mini,minimal_v3,minimal,v3,B2,2026-01-14T13:37:30.057474
1,essay_49b36603ad86adc7,C1,253,long,phi-3-mini,minimal_v3,minimal,v3,B2,2026-01-14T13:37:31.775375
1,essay_49b36603ad86adc7,C1,253,long,gpt-4o-mini,rubric_v1,rubric,v1,B2,2026-01-14T13:37:32.307427
1,essay_49b36603ad86adc7,C1,253,long,phi-3-mini,rubric_v1,rubric,v1,B2,2026-01-14T13:37:44.943696
1,essay_49b36603ad86adc7,C1,253,long,gpt-4o-mini,rubric_v2,rubric,v2,B2,2026-01-14T13:37:45.732815
1,essay_49b36603ad86adc7,C1,253,long,phi-3-mini,rubric_v2,rubric,v2,B2,2026-01-14T13:37:47.670850
1,essay_49b36603ad86adc7,C1,253,long,gpt-4o-mini,rubric_v3,rubric,v3,B1,2026-01-14T13:37:48.381442
1,essay_49b36603ad86adc7,C1,253,long,phi-3-mini,rubric_v3,rubric,v3,B1,2026-01-14T13:38:05.975577
1,essay_49b36603ad86adc7,C1,253,long,gpt-4o-mini,cot_v1,cot,v1,B1,2026-01-14T13:38:06.926757
1,essay_49b36603ad86adc7,C1,253,long,phi-3-mini,cot_v1,cot,v1,B1,2026-01-14T13:38:09.812198
1,essay_49b36603ad86adc7,C1,253,long,gpt-4o-mini,cot_v2,cot,v2,B1,2026-01-14T13:38:10.712325
1,essay_49b36603ad86adc7,C1,253,long,phi-3-mini,cot_v2,cot,v2,B1,2026-01-14T13:38:12.953780
1,essay_49b36603ad86adc7,C1,253,long,gpt-4o-mini,cot_v3,cot,v3,B1,2026-01-14T13:38:13.778172
1,essay_49b36603ad86adc7,C1,253,long,phi-3-mini,cot_v3,cot,v3,Word choic,2026-01-14T13:38:15.614410
1,essay_aa77f00dc1561e31,C1,185,medium,gpt-4o-mini,minimal_v1,minimal,v1,B1,2026-01-14T13:38:16.134492
1,essay_aa77f00dc1561e31,C1,185,medium,phi-3-mini,minimal_v1,minimal,v1,B1,2026-01-14T13:38:30.558973
1,essay_aa77f00dc1561e31,C1,185,medium,gpt-4o-mini,minimal_v2,minimal,v2,B1,2026-01-14T13:38:31.510015
1,essay_aa77f00dc1561e31,C1,185,medium,phi-3-mini,minimal_v2,minimal,v2,B1,2026-01-14T13:38:33.126169
1,essay_aa77f00dc1561e31,C1,185,medium,gpt-4o-mini,minimal_v3,minimal,v3,B1,2026-01-14T13:38:33.746448
1,essay_aa77f00dc1561e31,C1,185,medium,phi-3-mini,minimal_v3,minimal,v3,B2,2026-01-14T13:38:35.073465
1,essay_aa77f00dc1561e31,C1,185,medium,gpt-4o-mini,rubric_v1,rubric,v1,B1,2026-01-14T13:38:35.691374
1,essay_aa77f00dc1561e31,C1,185,medium,phi-3-mini,rubric_v1,rubric,v1,B2,2026-01-14T13:38:37.635010
1,essay_aa77f00dc1561e31,C1,185,medium,gpt-4o-mini,rubric_v2,rubric,v2,B2,2026-01-14T13:38:38.249591
1,essay_aa77f00dc1561e31,C1,185,medium,phi-3-mini,rubric_v2,rubric,v2,B2,2026-01-14T13:38:40.035262
1,essay_aa77f00dc1561e31,C1,185,medium,gpt-4o-mini,rubric_v3,rubric,v3,B1,2026-01-14T13:38:40.814720
1,essay_aa77f00dc1561e31,C1,185,medium,phi-3-mini,rubric_v3,rubric,v3,B1,2026-01-14T13:38:42.957803
1,essay_aa77f00dc1561e31,C1,185,medium,gpt-4o-mini,cot_v1,cot,v1,B1,2026-01-14T13:38:43.781920
1,essay_aa77f00dc1561e31,C1,185,medium,phi-3-mini,cot_v1,cot,v1,B1,2026-01-14T13:38:45.347899
1,essay_aa77f00dc1561e31,C1,185,medium,gpt-4o-mini,cot_v2,cot,v2,B2,2026-01-14T13:38:45.934467
1,essay_aa77f00dc1561e31,C1,185,medium,phi-3-mini,cot_v2,cot,v2,B1,2026-01-14T13:38:47.515054
1,essay_aa77f00dc1561e31,C1,185,medium,gpt-4o-mini,cot_v3,cot,v3,B1,2026-01-14T13:38:48.183076
1,essay_aa77f00dc1561e31,C1,185,medium,phi-3-mini,cot_v3,cot,v3,A2,2026-01-14T13:38:49.475159
1,essay_fbd90fcc45375f1c,C1,308,long,gpt-4o-mini,minimal_v1,minimal,v1,B2,2026-01-14T13:38:50.231037
1,essay_fbd90fcc45375f1c,C1,308,long,phi-3-mini,minimal_v1,minimal,v1,B1,2026-01-14T13:38:53.383229
1,essay_fbd90fcc45375f1c,C1,308,long,gpt-4o-mini,minimal_v2,minimal,v2,B2,2026-01-14T13:38:54.033160
1,essay_fbd90fcc45375f1c,C1,308,long,phi-3-mini,minimal_v2,minimal,v2,B1,2026-01-14T13:38:55.901089
1,essay_fbd90fcc45375f1c,C1,308,long,gpt-4o-mini,minimal_v3,minimal,v3,B2,2026-01-14T13:38:56.586024
1,essay_fbd90fcc45375f1c,C1,308,long,phi-3-mini,minimal_v3,minimal,v3,B2,2026-01-14T13:38:58.370698
1,essay_fbd90fcc45375f1c,C1,308,long,gpt-4o-mini,rubric_v1,rubric,v1,B2,2026-01-14T13:38:58.939393
1,essay_fbd90fcc45375f1c,C1,308,long,phi-3-mini,rubric_v1,rubric,v1,B2,2026-01-14T13:39:01.588016
1,essay_fbd90fcc45375f1c,C1,308,long,gpt-4o-mini,rubric_v2,rubric,v2,B2,2026-01-14T13:39:02.425750
1,essay_fbd90fcc45375f1c,C1,308,long,phi-3-mini,rubric_v2,rubric,v2,B2,2026-01-14T13:39:31.069746
1,essay_fbd90fcc45375f1c,C1,308,long,gpt-4o-mini,rubric_v3,rubric,v3,B2,2026-01-14T13:39:31.933304
1,essay_fbd90fcc45375f1c,C1,308,long,phi-3-mini,rubric_v3,rubric,v3,B1,2026-01-14T13:39:54.445089
1,essay_fbd90fcc45375f1c,C1,308,long,gpt-4o-mini,cot_v1,cot,v1,B2,2026-01-14T13:39:55.479298
1,essay_fbd90fcc45375f1c,C1,308,long,phi-3-mini,cot_v1,cot,v1,B1,2026-01-14T13:39:57.441032
1,essay_fbd90fcc45375f1c,C1,308,long,gpt-4o-mini,cot_v2,cot,v2,B2,2026-01-14T13:39:58.237482
1,essay_fbd90fcc45375f1c,C1,308,long,phi-3-mini,cot_v2,cot,v2,C1,2026-01-14T13:40:20.155169
1,essay_fbd90fcc45375f1c,C1,308,long,gpt-4o-mini,cot_v3,cot,v3,B1,2026-01-14T13:40:21.181408
1,essay_fbd90fcc45375f1c,C1,308,long,phi-3-mini,cot_v3,cot,v3,A2,2026-01-14T13:40:23.149843
1,essay_53c49469aa8fa82f,C1,302,long,gpt-4o-mini,minimal_v1,minimal,v1,B1,2026-01-14T13:40:23.931829
1,essay_53c49469aa8fa82f,C1,302,long,phi-3-mini,minimal_v1,minimal,v1,B1,2026-01-14T13:40:25.668316
1,essay_53c49469aa8fa82f,C1,302,long,gpt-4o-mini,minimal_v2,minimal,v2,B1,2026-01-14T13:40:26.288225
1,essay_53c49469aa8fa82f,C1,302,long,phi-3-mini,minimal_v2,minimal,v2,B1,2026-01-14T13:40:27.885457
1,essay_53c49469aa8fa82f,C1,302,long,gpt-4o-mini,minimal_v3,minimal,v3,B2,2026-01-14T13:40:28.334871
1,essay_53c49469aa8fa82f,C1,302,long,phi-3-mini,minimal_v3,minimal,v3,B2,2026-01-14T13:40:29.988644
1,essay_53c49469aa8fa82f,C1,302,long,gpt-4o-mini,rubric_v1,rubric,v1,B2,2026-01-14T13:40:30.491852
1,essay_53c49469aa8fa82f,C1,302,long,phi-3-mini,rubric_v1,rubric,v1,B2,2026-01-14T13:40:54.287494
1,essay_53c49469aa8fa82f,C1,302,long,gpt-4o-mini,rubric_v2,rubric,v2,B2,2026-01-14T13:40:55.047486
1,essay_53c49469aa8fa82f,C1,302,long,phi-3-mini,rubric_v2,rubric,v2,B2,2026-01-14T13:40:57.137775
1,essay_53c49469aa8fa82f,C1,302,long,gpt-4o-mini,rubric_v3,rubric,v3,B1,2026-01-14T13:40:57.843767
1,essay_53c49469aa8fa82f,C1,302,long,phi-3-mini,rubric_v3,rubric,v3,B2,2026-01-14T13:41:14.988303
1,essay_53c49469aa8fa82f,C1,302,long,gpt-4o-mini,cot_v1,cot,v1,B1,2026-01-14T13:41:15.857215
1,essay_53c49469aa8fa82f,C1,302,long,phi-3-mini,cot_v1,cot,v1,B1,2026-01-14T13:41:17.800256
1,essay_53c49469aa8fa82f,C1,302,long,gpt-4o-mini,cot_v2,cot,v2,B1,2026-01-14T13:41:18.620647
1,essay_53c49469aa8fa82f,C1,302,long,phi-3-mini,cot_v2,cot,v2,C1,2026-01-14T13:41:20.450905
1,essay_53c49469aa8fa82f,C1,302,long,gpt-4o-mini,cot_v3,cot,v3,B1,2026-01-14T13:41:21.121524
1,essay_53c49469aa8fa82f,C1,302,long,phi-3-mini,cot_v3,cot,v3,A2,2026-01-14T13:41:22.774506
1,essay_0c6bcf1760d3ad1d,C2,288,long,gpt-4o-mini,minimal_v1,minimal,v1,B2,2026-01-14T13:41:23.427475
1,essay_0c6bcf1760d3ad1d,C2,288,long,phi-3-mini,minimal_v1,minimal,v1,B1,2026-01-14T13:41:39.075046
1,essay_0c6bcf1760d3ad1d,C2,288,long,gpt-4o-mini,minimal_v2,minimal,v2,B2,2026-01-14T13:41:39.836062
1,essay_0c6bcf1760d3ad1d,C2,288,long,phi-3-mini,minimal_v2,minimal,v2,B1,2026-01-14T13:41:54.915097
1,essay_0c6bcf1760d3ad1d,C2,288,long,gpt-4o-mini,minimal_v3,minimal,v3,B2,2026-01-14T13:41:55.620831
1,essay_0c6bcf1760d3ad1d,C2,288,long,phi-3-mini,minimal_v3,minimal,v3,B2,2026-01-14T13:41:58.864006
1,essay_0c6bcf1760d3ad1d,C2,288,long,gpt-4o-mini,rubric_v1,rubric,v1,B2,2026-01-14T13:41:59.322481
1,essay_0c6bcf1760d3ad1d,C2,288,long,phi-3-mini,rubric_v1,rubric,v1,B2,2026-01-14T13:42:02.188414
1,essay_0c6bcf1760d3ad1d,C2,288,long,gpt-4o-mini,rubric_v2,rubric,v2,B2,2026-01-14T13:42:02.997774
1,essay_0c6bcf1760d3ad1d,C2,288,long,phi-3-mini,rubric_v2,rubric,v2,B2,2026-01-14T13:42:59.044601
1,essay_0c6bcf1760d3ad1d,C2,288,long,gpt-4o-mini,rubric_v3,rubric,v3,B2,2026-01-14T13:42:59.898585
1,essay_0c6bcf1760d3ad1d,C2,288,long,phi-3-mini,rubric_v3,rubric,v3,B2,2026-01-14T13:44:06.683882
1,essay_0c6bcf1760d3ad1d,C2,288,long,gpt-4o-mini,cot_v1,cot,v1,B2,2026-01-14T13:44:07.609466
1,essay_0c6bcf1760d3ad1d,C2,288,long,phi-3-mini,cot_v1,cot,v1,B1,2026-01-14T13:44:11.985784
1,essay_0c6bcf1760d3ad1d,C2,288,long,gpt-4o-mini,cot_v2,cot,v2,B2,2026-01-14T13:44:12.708796
1,essay_0c6bcf1760d3ad1d,C2,288,long,phi-3-mini,cot_v2,cot,v2,C1,2026-01-14T13:44:32.255777
1,essay_0c6bcf1760d3ad1d,C2,288,long,gpt-4o-mini,cot_v3,cot,v3,B2,2026-01-14T13:44:32.973005
1,essay_0c6bcf1760d3ad1d,C2,288,long,phi-3-mini,cot_v3,cot,v3,A2,2026-01-14T13:44:51.495984
1,essay_1cd7b5e5ac737223,C2,211,long,gpt-4o-mini,minimal_v1,minimal,v1,B1,2026-01-14T13:44:52.367855
1,essay_1cd7b5e5ac737223,C2,211,long,phi-3-mini,minimal_v1,minimal,v1,B1,2026-01-14T13:44:54.309675
1,essay_1cd7b5e5ac737223,C2,211,long,gpt-4o-mini,minimal_v2,minimal,v2,B1,2026-01-14T13:44:54.996344
1,essay_1cd7b5e5ac737223,C2,211,long,phi-3-mini,minimal_v2,minimal,v2,B1,2026-01-14T13:44:56.647135
1,essay_1cd7b5e5ac737223,C2,211,long,gpt-4o-mini,minimal_v3,minimal,v3,B2,2026-01-14T13:44:58.379918
1,essay_1cd7b5e5ac737223,C2,211,long,phi-3-mini,minimal_v3,minimal,v3,B2,2026-01-14T13:45:00.321234
1,essay_1cd7b5e5ac737223,C2,211,long,gpt-4o-mini,rubric_v1,rubric,v1,B1,2026-01-14T13:45:01.774570
1,essay_1cd7b5e5ac737223,C2,211,long,phi-3-mini,rubric_v1,rubric,v1,B2,2026-01-14T13:45:06.487936
1,essay_1cd7b5e5ac737223,C2,211,long,gpt-4o-mini,rubric_v2,rubric,v2,B2,2026-01-14T13:45:07.285449
1,essay_1cd7b5e5ac737223,C2,211,long,phi-3-mini,rubric_v2,rubric,v2,B1,2026-01-14T13:45:09.269812
1,essay_1cd7b5e5ac737223,C2,211,long,gpt-4o-mini,rubric_v3,rubric,v3,B1,2026-01-14T13:45:10.049161
1,essay_1cd7b5e5ac737223,C2,211,long,phi-3-mini,rubric_v3,rubric,v3,B1,2026-01-14T13:45:12.289776
1,essay_1cd7b5e5ac737223,C2,211,long,gpt-4o-mini,cot_v1,cot,v1,B1,2026-01-14T13:45:13.228388
1,essay_1cd7b5e5ac737223,C2,211,long,phi-3-mini,cot_v1,cot,v1,B1,2026-01-14T13:45:14.705947
1,essay_1cd7b5e5ac737223,C2,211,long,gpt-4o-mini,cot_v2,cot,v2,B1,2026-01-14T13:45:15.337076
1,essay_1cd7b5e5ac737223,C2,211,long,phi-3-mini,cot_v2,cot,v2,B1,2026-01-14T13:45:17.518694
1,essay_1cd7b5e5ac737223,C2,211,long,gpt-4o-mini,cot_v3,cot,v3,B1,2026-01-14T13:45:18.247721
1,essay_1cd7b5e5ac737223,C2,211,long,phi-3-mini,cot_v3,cot,v3,A2,2026-01-14T13:45:19.919556
1,essay_7ba90c85c65076ee,C2,300,long,gpt-4o-mini,minimal_v1,minimal,v1,B2,2026-01-14T13:45:20.492918
1,essay_7ba90c85c65076ee,C2,300,long,phi-3-mini,minimal_v1,minimal,v1,B1,2026-01-14T13:45:50.519536
1,essay_7ba90c85c65076ee,C2,300,long,gpt-4o-mini,minimal_v2,minimal,v2,B2,2026-01-14T13:45:51.328777
1,essay_7ba90c85c65076ee,C2,300,long,phi-3-mini,minimal_v2,minimal,v2,B1,2026-01-14T13:45:53.260372
1,essay_7ba90c85c65076ee,C2,300,long,gpt-4o-mini,minimal_v3,minimal,v3,B2,2026-01-14T13:45:53.982501
1,essay_7ba90c85c65076ee,C2,300,long,phi-3-mini,minimal_v3,minimal,v3,B2,2026-01-14T13:46:09.446569
1,essay_7ba90c85c65076ee,C2,300,long,gpt-4o-mini,rubric_v1,rubric,v1,B2,2026-01-14T13:46:11.298524
1,essay_7ba90c85c65076ee,C2,300,long,phi-3-mini,rubric_v1,rubric,v1,B2,2026-01-14T13:46:33.812069
1,essay_7ba90c85c65076ee,C2,300,long,gpt-4o-mini,rubric_v2,rubric,v2,B2,2026-01-14T13:46:34.652247
1,essay_7ba90c85c65076ee,C2,300,long,phi-3-mini,rubric_v2,rubric,v2,B2,2026-01-14T13:46:57.934704
1,essay_7ba90c85c65076ee,C2,300,long,gpt-4o-mini,rubric_v3,rubric,v3,B2,2026-01-14T13:46:58.814605
1,essay_7ba90c85c65076ee,C2,300,long,phi-3-mini,rubric_v3,rubric,v3,B1,2026-01-14T13:47:22.910455
1,essay_7ba90c85c65076ee,C2,300,long,gpt-4o-mini,cot_v1,cot,v1,B2,2026-01-14T13:47:23.802635
1,essay_7ba90c85c65076ee,C2,300,long,phi-3-mini,cot_v1,cot,v1,B1,2026-01-14T13:47:25.753232
